Năm,Tháng,Nhóm hàng,Chỉ số tiêu dùng
2016,5,Trong đó: Dịch vụ giáo dục,
2016,5,Trong đó: Dịch vụ y tế,
2016,5,"Văn hóa, giải trí và du lịch",100.34
2016,5,Ăn uống ngoài gia đình,
2016,5,Đồ uống và thuốc lá,100.11
2016,6,Bưu chính viễn thông,99.94
2016,6,Chỉ số giá tiêu dùng,100.46
2016,6,Chỉ số giá vàng,99.99
2016,6,Chỉ số đô la Mỹ,100.09
2016,6,Giao thông,102.99
2016,6,Giáo dục,100.06
2016,6,Hàng hoá và dịch vụ khác,100.03
2016,6,Hàng ăn và dịch vụ ăn uống,100.21
2016,6,Lương thực,99.76
2016,6,"May mặc, mũ nón, giày dép",100.06
2016,6,Nhà ở và vật liệu xây dựng,100.55
2016,6,"Phương tiện đi lại, bưu điện",
2016,6,Thiết bị và đồ dùng gia đình,100.06
2016,6,Thuốc và dịch vụ y tế,100.05
2016,6,Thực phẩm,100.36
2016,6,Trong đó: Dịch vụ giáo dục,
2016,6,Trong đó: Dịch vụ y tế,
2016,6,"Văn hóa, giải trí và du lịch",100.18
2016,6,Ăn uống ngoài gia đình,
2016,6,Đồ uống và thuốc lá,100.13
2016,7,Bưu chính viễn thông,99.90
2016,7,Chỉ số giá tiêu dùng,100.13
2016,7,Chỉ số giá vàng,105.36
2016,7,Chỉ số đô la Mỹ,99.79
2016,7,Giao thông,101.19
2016,7,Giáo dục,100.00
2016,7,Hàng hoá và dịch vụ khác,100.17
2016,7,Hàng ăn và dịch vụ ăn uống,99.95
2016,7,Lương thực,99.36
2016,7,"May mặc, mũ nón, giày dép",100.04
2016,7,Nhà ở và vật liệu xây dựng,100.14
2016,7,"Phương tiện đi lại, bưu điện",
2016,7,Thiết bị và đồ dùng gia đình,100.06
2016,7,Thuốc và dịch vụ y tế,100.02
2016,7,Thực phẩm,99.99
2016,7,Trong đó: Dịch vụ giáo dục,
2016,7,Trong đó: Dịch vụ y tế,
2016,7,"Văn hóa, giải trí và du lịch",100.01
2016,7,Ăn uống ngoài gia đình,
2016,7,Đồ uống và thuốc lá,100.09
2016,8,Bưu chính viễn thông,99.97
2016,8,Chỉ số giá tiêu dùng,100.10
2016,8,Chỉ số giá vàng,101.72
2016,8,Chỉ số đô la Mỹ,99.95
2016,8,Giao thông,98.03
2016,8,Giáo dục,100.47
2016,8,Hàng hoá và dịch vụ khác,100.11
2016,8,Hàng ăn và dịch vụ ăn uống,99.86
2016,8,Lương thực,99.65
2016,8,"May mặc, mũ nón, giày dép",100.14
2016,8,Nhà ở và vật liệu xây dựng,99.98
2016,8,"Phương tiện đi lại, bưu điện",
2016,8,Thiết bị và đồ dùng gia đình,100.05
2016,8,Thuốc và dịch vụ y tế,106.18
2016,8,Thực phẩm,99.81
2016,8,Trong đó: Dịch vụ giáo dục,
2016,8,Trong đó: Dịch vụ y tế,
2016,8,"Văn hóa, giải trí và du lịch",99.88
2016,8,Ăn uống ngoài gia đình,
2016,8,Đồ uống và thuốc lá,100.05
2016,9,Bưu chính viễn thông,99.93
2016,9,Chỉ số giá tiêu dùng,100.54
2016,9,Chỉ số giá vàng,99.64
2016,9,Chỉ số đô la Mỹ,100.07
2016,9,Giao thông,100.55
2016,9,Giáo dục,107.19
2016,9,Hàng hoá và dịch vụ khác,100.05
2016,9,Hàng ăn và dịch vụ ăn uống,100.09
2016,9,Lương thực,100.16
2016,9,"May mặc, mũ nón, giày dép",100.14
2016,9,Nhà ở và vật liệu xây dựng,100.09
2016,9,"Phương tiện đi lại, bưu điện",
2016,9,Thiết bị và đồ dùng gia đình,100.11
2016,9,Thuốc và dịch vụ y tế,100.02
2016,9,Thực phẩm,100.10
2016,9,Trong đó: Dịch vụ giáo dục,
2016,9,Trong đó: Dịch vụ y tế,
2016,9,"Văn hóa, giải trí và du lịch",100.18
2016,9,Ăn uống ngoài gia đình,
2016,9,Đồ uống và thuốc lá,100.04
2016,10,Bưu chính viễn thông,99.88
2016,10,Chỉ số giá tiêu dùng,100.83
2016,10,Chỉ số giá vàng,98.31
2016,10,Chỉ số đô la Mỹ,100.07
2016,10,Giao thông,102.02
2016,10,Giáo dục,100.61
2016,10,Hàng hoá và dịch vụ khác,100.17
2016,10,Hàng ăn và dịch vụ ăn uống,100.17
2016,10,Lương thực,100.03
2016,10,"May mặc, mũ nón, giày dép",100.05
2016,10,Nhà ở và vật liệu xây dựng,100.31
2016,10,"Phương tiện đi lại, bưu điện",
2016,10,Thiết bị và đồ dùng gia đình,100.04
2016,10,Thuốc và dịch vụ y tế,110.07
2016,10,Thực phẩm,100.26
2016,10,Trong đó: Dịch vụ giáo dục,
2016,10,Trong đó: Dịch vụ y tế,
2016,10,"Văn hóa, giải trí và du lịch",99.98
2016,10,Ăn uống ngoài gia đình,
2016,10,Đồ uống và thuốc lá,100.06
2016,11,Bưu chính viễn thông,99.98
2016,11,Chỉ số giá tiêu dùng,100.48
2016,11,Chỉ số giá vàng,98.88
2016,11,Chỉ số đô la Mỹ,100.22
2016,11,Giao thông,101.63
2016,11,Giáo dục,100.00
2016,11,Hàng hoá và dịch vụ khác,100.13
2016,11,Hàng ăn và dịch vụ ăn uống,100.49
2016,11,Lương thực,100.22
2016,11,"May mặc, mũ nón, giày dép",100.24
2016,11,Nhà ở và vật liệu xây dựng,100.49
2016,11,"Phương tiện đi lại, bưu điện",
2016,11,Thiết bị và đồ dùng gia đình,100.10
2016,11,Thuốc và dịch vụ y tế,100.90
2016,11,Thực phẩm,100.71
2016,11,Trong đó: Dịch vụ giáo dục,
2016,11,Trong đó: Dịch vụ y tế,
2016,11,"Văn hóa, giải trí và du lịch",100.03
2016,11,Ăn uống ngoài gia đình,
2016,11,Đồ uống và thuốc lá,100.05
2016,12,Bưu chính viễn thông,99.97
2016,12,Chỉ số giá tiêu dùng,100.23
2016,12,Chỉ số giá vàng,97.48
2016,12,Chỉ số đô la Mỹ,101.52
2016,12,Giao thông,99.11
2016,12,Giáo dục,100.00
2016,12,Hàng hoá và dịch vụ khác,100.10
2016,12,Hàng ăn và dịch vụ ăn uống,99.97
2016,12,Lương thực,100.22
2016,12,"May mặc, mũ nón, giày dép",100.25
2016,12,Nhà ở và vật liệu xây dựng,100.19
2016,12,"Phương tiện đi lại, bưu điện",
2016,12,Thiết bị và đồ dùng gia đình,100.08
2016,12,Thuốc và dịch vụ y tế,105.30
2016,12,Thực phẩm,99.88
2016,12,Trong đó: Dịch vụ giáo dục,
2016,12,Trong đó: Dịch vụ y tế,
2016,12,"Văn hóa, giải trí và du lịch",99.98
2016,12,Ăn uống ngoài gia đình,
2016,12,Đồ uống và thuốc lá,100.21
2017,1,Bưu chính viễn thông,99.85
2017,1,Chỉ số giá tiêu dùng,100.46
2017,1,Chỉ số giá vàng,99.82
2017,1,Chỉ số đô la Mỹ,99.93
2017,1,Giao thông,103.21
2017,1,Giáo dục,100.47
2017,1,Hàng hoá và dịch vụ khác,100.48
2017,1,Hàng ăn và dịch vụ ăn uống,99.76
2017,1,Lương thực,100.47
2017,1,"May mặc, mũ nón, giày dép",100.24
2017,1,Nhà ở và vật liệu xây dựng,100.57
2017,1,"Phương tiện đi lại, bưu điện",
2017,1,Thiết bị và đồ dùng gia đình,100.20
2017,1,Thuốc và dịch vụ y tế,101.01
2017,1,Thực phẩm,99.41
2017,1,Trong đó: Dịch vụ giáo dục,
2017,1,Trong đó: Dịch vụ y tế,
2017,1,"Văn hóa, giải trí và du lịch",100.17
2017,1,Ăn uống ngoài gia đình,
2017,1,Đồ uống và thuốc lá,100.78
2017,2,Bưu chính viễn thông,99.93
2017,2,Chỉ số giá tiêu dùng,100.23
2017,2,Chỉ số giá vàng,102.45
2017,2,Chỉ số đô la Mỹ,99.93
2017,2,Giao thông,100.56
2017,2,Giáo dục,100.00
2017,2,Hàng hoá và dịch vụ khác,100.14
2017,2,Hàng ăn và dịch vụ ăn uống,100.11
2017,2,Lương thực,100.25
2017,2,"May mặc, mũ nón, giày dép",99.95
2017,2,Nhà ở và vật liệu xây dựng,100.77
2017,2,"Phương tiện đi lại, bưu điện",
2017,2,Thiết bị và đồ dùng gia đình,100.05
2017,2,Thuốc và dịch vụ y tế,100.22
2017,2,Thực phẩm,99.72
2017,2,Trong đó: Dịch vụ giáo dục,
2017,2,Trong đó: Dịch vụ y tế,
2017,2,"Văn hóa, giải trí và du lịch",100.15
2017,2,Ăn uống ngoài gia đình,
2017,2,Đồ uống và thuốc lá,99.99
2017,3,Bưu chính viễn thông,100.03
2017,3,Chỉ số giá tiêu dùng,100.21
2017,3,Chỉ số giá vàng,99.72
2017,3,Chỉ số đô la Mỹ,100.41
2017,3,Giao thông,100.39
2017,3,Giáo dục,100.75
2017,3,Hàng hoá và dịch vụ khác,100.06
2017,3,Hàng ăn và dịch vụ ăn uống,99.13
2017,3,Lương thực,100.16
2017,3,"May mặc, mũ nón, giày dép",99.88
2017,3,Nhà ở và vật liệu xây dựng,100.50
2017,3,"Phương tiện đi lại, bưu điện",
2017,3,Thiết bị và đồ dùng gia đình,100.06
2017,3,Thuốc và dịch vụ y tế,107.51
2017,3,Thực phẩm,98.78
2017,3,Trong đó: Dịch vụ giáo dục,
2017,3,Trong đó: Dịch vụ y tế,
2017,3,"Văn hóa, giải trí và du lịch",100.04
2017,3,Ăn uống ngoài gia đình,
2017,3,Đồ uống và thuốc lá,99.98
2017,4,Bưu chính viễn thông,99.97
2017,4,Chỉ số giá tiêu dùng,100.00
2017,4,Chỉ số giá vàng,101.01
2017,4,Chỉ số đô la Mỹ,99.72
2017,4,Giao thông,98.62
2017,4,Giáo dục,100.01
2017,4,Hàng hoá và dịch vụ khác,100.08
2017,4,Hàng ăn và dịch vụ ăn uống,99.34
2017,4,Lương thực,100.16
2017,4,"May mặc, mũ nón, giày dép",100.02
2017,4,Nhà ở và vật liệu xây dựng,99.76
2017,4,"Phương tiện đi lại, bưu điện",
2017,4,Thiết bị và đồ dùng gia đình,100.10
2017,4,Thuốc và dịch vụ y tế,108.05
2017,4,Thực phẩm,98.89
2017,4,Trong đó: Dịch vụ giáo dục,
2017,4,Trong đó: Dịch vụ y tế,
2017,4,"Văn hóa, giải trí và du lịch",100.10
2017,4,Ăn uống ngoài gia đình,
2017,4,Đồ uống và thuốc lá,100.06
2017,5,Bưu chính viễn thông,99.95
2017,5,Chỉ số giá tiêu dùng,99.47
2017,5,Chỉ số giá vàng,99.90
2017,5,Chỉ số đô la Mỹ,99.97
2017,5,Giao thông,99.66
2017,5,Giáo dục,100.02
2017,5,Hàng hoá và dịch vụ khác,100.15
2017,5,Hàng ăn và dịch vụ ăn uống,98.57
2017,5,Lương thực,99.94
2017,5,"May mặc, mũ nón, giày dép",100.05
2017,5,Nhà ở và vật liệu xây dựng,99.98
2017,5,"Phương tiện đi lại, bưu điện",
2017,5,Thiết bị và đồ dùng gia đình,100.10
2017,5,Thuốc và dịch vụ y tế,100.04
2017,5,Thực phẩm,97.73
2017,5,Trong đó: Dịch vụ giáo dục,
2017,5,Trong đó: Dịch vụ y tế,
2017,5,"Văn hóa, giải trí và du lịch",100.13
2017,5,Ăn uống ngoài gia đình,
2017,5,Đồ uống và thuốc lá,100.08
2017,6,Bưu chính viễn thông,99.99
2017,6,Chỉ số giá tiêu dùng,99.83
2017,6,Chỉ số giá vàng,100.25
2017,6,Chỉ số đô la Mỹ,99.93
2017,6,Giao thông,99.29
2017,6,Giáo dục,100.09
2017,6,Hàng hoá và dịch vụ khác,100.05
2017,6,Hàng ăn và dịch vụ ăn uống,99.41
2017,6,Lương thực,99.49
2017,6,"May mặc, mũ nón, giày dép",100.05
2017,6,Nhà ở và vật liệu xây dựng,100.53
2017,6,"Phương tiện đi lại, bưu điện",
2017,6,Thiết bị và đồ dùng gia đình,100.08
2017,6,Thuốc và dịch vụ y tế,100.01
2017,6,Thực phẩm,99.15
2017,6,Trong đó: Dịch vụ giáo dục,
2017,6,Trong đó: Dịch vụ y tế,
2017,6,"Văn hóa, giải trí và du lịch",100.19
2017,6,Ăn uống ngoài gia đình,
2017,6,Đồ uống và thuốc lá,100.10
2017,7,Bưu chính viễn thông,99.94
2017,7,Chỉ số giá tiêu dùng,100.11
2017,7,Chỉ số giá vàng,99.12
2017,7,Chỉ số đô la Mỹ,100.09
2017,7,Giao thông,98.48
2017,7,Giáo dục,100.05
2017,7,Hàng hoá và dịch vụ khác,100.73
2017,7,Hàng ăn và dịch vụ ăn uống,100.54
2017,7,Lương thực,99.92
2017,7,"May mặc, mũ nón, giày dép",100.04
2017,7,Nhà ở và vật liệu xây dựng,100.03
2017,7,"Phương tiện đi lại, bưu điện",
2017,7,Thiết bị và đồ dùng gia đình,100.09
2017,7,Thuốc và dịch vụ y tế,100.36
2017,7,Thực phẩm,100.87
2017,7,Trong đó: Dịch vụ giáo dục,
2017,7,Trong đó: Dịch vụ y tế,
2017,7,"Văn hóa, giải trí và du lịch",99.97
2017,7,Ăn uống ngoài gia đình,
2017,7,Đồ uống và thuốc lá,100.04
2017,8,Bưu chính viễn thông,99.96
2017,8,Chỉ số giá tiêu dùng,100.92
2017,8,Chỉ số giá vàng,101.11
2017,8,Chỉ số đô la Mỹ,99.97
2017,8,Giao thông,102.13
2017,8,Giáo dục,100.57
2017,8,Hàng hoá và dịch vụ khác,100.10
2017,8,Hàng ăn và dịch vụ ăn uống,101.06
2017,8,Lương thực,100.31
2017,8,"May mặc, mũ nón, giày dép",100.09
2017,8,Nhà ở và vật liệu xây dựng,100.93
2017,8,"Phương tiện đi lại, bưu điện",
2017,8,Thiết bị và đồ dùng gia đình,100.03
2017,8,Thuốc và dịch vụ y tế,102.86
2017,8,Thực phẩm,101.64
2017,8,Trong đó: Dịch vụ giáo dục,
2017,8,Trong đó: Dịch vụ y tế,
2017,8,"Văn hóa, giải trí và du lịch",100.01
2017,8,Ăn uống ngoài gia đình,
2017,8,Đồ uống và thuốc lá,100.07
2017,9,Bưu chính viễn thông,99.96
2017,9,Chỉ số giá tiêu dùng,100.59
2017,9,Chỉ số giá vàng,102.61
2017,9,Chỉ số đô la Mỹ,100.03
2017,9,Giao thông,101.51
2017,9,Giáo dục,105.00
2017,9,Hàng hoá và dịch vụ khác,100.11
2017,9,Hàng ăn và dịch vụ ăn uống,100.08
2017,9,Lương thực,100.14
2017,9,"May mặc, mũ nón, giày dép",100.05
2017,9,Nhà ở và vật liệu xây dựng,100.69
2017,9,"Phương tiện đi lại, bưu điện",
2017,9,Thiết bị và đồ dùng gia đình,100.06
2017,9,Thuốc và dịch vụ y tế,100.25
2017,9,Thực phẩm,100.06
2017,9,Trong đó: Dịch vụ giáo dục,
2017,9,Trong đó: Dịch vụ y tế,
2017,9,"Văn hóa, giải trí và du lịch",99.92
2017,9,Ăn uống ngoài gia đình,
2017,9,Đồ uống và thuốc lá,100.02
2017,10,Bưu chính viễn thông,100.01
2017,10,Chỉ số giá tiêu dùng,100.41
2017,10,Chỉ số giá vàng,99.12
2017,10,Chỉ số đô la Mỹ,99.97
2017,10,Giao thông,100.61
2017,10,Giáo dục,100.19
2017,10,Hàng hoá và dịch vụ khác,100.12
2017,10,Hàng ăn và dịch vụ ăn uống,100.31
2017,10,Lương thực,100.57
2017,10,"May mặc, mũ nón, giày dép",100.17
2017,10,Nhà ở và vật liệu xây dựng,100.63
2017,10,"Phương tiện đi lại, bưu điện",
2017,10,Thiết bị và đồ dùng gia đình,100.10
2017,10,Thuốc và dịch vụ y tế,102.14
2017,10,Thực phẩm,100.37
2017,10,Trong đó: Dịch vụ giáo dục,
2017,10,Trong đó: Dịch vụ y tế,
2017,10,"Văn hóa, giải trí và du lịch",100.06
2017,10,Ăn uống ngoài gia đình,
2017,10,Đồ uống và thuốc lá,100.01
2017,11,Bưu chính viễn thông,99.97
2017,11,Chỉ số giá tiêu dùng,100.13
2017,11,Chỉ số giá vàng,99.70
2017,11,Chỉ số đô la Mỹ,99.99
2017,11,Giao thông,100.68
2017,11,Giáo dục,100.03
2017,11,Hàng hoá và dịch vụ khác,100.14
2017,11,Hàng ăn và dịch vụ ăn uống,100.11
2017,11,Lương thực,101.12
2017,11,"May mặc, mũ nón, giày dép",100.15
2017,11,Nhà ở và vật liệu xây dựng,99.96
2017,11,"Phương tiện đi lại, bưu điện",
2017,11,Thiết bị và đồ dùng gia đình,100.09
2017,11,Thuốc và dịch vụ y tế,100.20
2017,11,Thực phẩm,99.94
2017,11,Trong đó: Dịch vụ giáo dục,
2017,11,Trong đó: Dịch vụ y tế,
2017,11,"Văn hóa, giải trí và du lịch",99.99
2017,11,Ăn uống ngoài gia đình,
2017,11,Đồ uống và thuốc lá,100.05
2017,12,Bưu chính viễn thông,99.97
2017,12,Chỉ số giá tiêu dùng,100.21
2017,12,Chỉ số giá vàng,99.88
2017,12,Chỉ số đô la Mỹ,100.02
2017,12,Giao thông,100.84
2017,12,Giáo dục,100.00
2017,12,Hàng hoá và dịch vụ khác,100.16
2017,12,Hàng ăn và dịch vụ ăn uống,99.77
2017,12,Lương thực,100.56
2017,12,"May mặc, mũ nón, giày dép",100.43
2017,12,Nhà ở và vật liệu xây dựng,100.22
2017,12,"Phương tiện đi lại, bưu điện",
2017,12,Thiết bị và đồ dùng gia đình,100.12
2017,12,Thuốc và dịch vụ y tế,102.55
2017,12,Thực phẩm,99.50
2017,12,Trong đó: Dịch vụ giáo dục,
2017,12,Trong đó: Dịch vụ y tế,
2017,12,"Văn hóa, giải trí và du lịch",100.03
2017,12,Ăn uống ngoài gia đình,
2017,12,Đồ uống và thuốc lá,100.17
2018,1,Bưu chính viễn thông,99.91
2018,1,Chỉ số giá tiêu dùng,100.51
2018,1,Chỉ số giá vàng,101.69
2018,1,Chỉ số đô la Mỹ,99.96
2018,1,Giao thông,101.17
2018,1,Giáo dục,100.03
2018,1,Hàng hoá và dịch vụ khác,100.40
2018,1,Hàng ăn và dịch vụ ăn uống,100.44
2018,1,Lương thực,100.47
2018,1,"May mặc, mũ nón, giày dép",100.34
2018,1,Nhà ở và vật liệu xây dựng,100.55
2018,1,"Phương tiện đi lại, bưu điện",
2018,1,Thiết bị và đồ dùng gia đình,100.16
2018,1,Thuốc và dịch vụ y tế,101.83
2018,1,Thực phẩm,100.56
2018,1,Trong đó: Dịch vụ giáo dục,
2018,1,Trong đó: Dịch vụ y tế,
2018,1,"Văn hóa, giải trí và du lịch",100.07
2018,1,Ăn uống ngoài gia đình,
2018,1,Đồ uống và thuốc lá,100.35
2018,2,Bưu chính viễn thông,99.93
2018,2,Chỉ số giá tiêu dùng,100.73
2018,2,Chỉ số giá vàng,101.83
2018,2,Chỉ số đô la Mỹ,99.99
2018,2,Giao thông,100.79
2018,2,Giáo dục,100.02
2018,2,Hàng hoá và dịch vụ khác,100.74
2018,2,Hàng ăn và dịch vụ ăn uống,101.53
2018,2,Lương thực,101.44
2018,2,"May mặc, mũ nón, giày dép",100.20
2018,2,Nhà ở và vật liệu xây dựng,99.91
2018,2,"Phương tiện đi lại, bưu điện",
2018,2,Thiết bị và đồ dùng gia đình,100.27
2018,2,Thuốc và dịch vụ y tế,100.07
2018,2,Thực phẩm,101.71
2018,2,Trong đó: Dịch vụ giáo dục,
2018,2,Trong đó: Dịch vụ y tế,
2018,2,"Văn hóa, giải trí và du lịch",100.72
2018,2,Ăn uống ngoài gia đình,
2018,2,Đồ uống và thuốc lá,100.75
2018,3,Bưu chính viễn thông,99.96
2018,3,Chỉ số giá tiêu dùng,99.73
2018,3,Chỉ số giá vàng,99.65
2018,3,Chỉ số đô la Mỹ,100.27
2018,3,Giao thông,99.23
2018,3,Giáo dục,100.01
2018,3,Hàng hoá và dịch vụ khác,99.90
2018,3,Hàng ăn và dịch vụ ăn uống,99.38
2018,3,Lương thực,100.35
2018,3,"May mặc, mũ nón, giày dép",99.83
2018,3,Nhà ở và vật liệu xây dựng,99.72
2018,3,"Phương tiện đi lại, bưu điện",
2018,3,Thiết bị và đồ dùng gia đình,100.02
2018,3,Thuốc và dịch vụ y tế,101.98
2018,3,Thực phẩm,98.95
2018,3,Trong đó: Dịch vụ giáo dục,
2018,3,Trong đó: Dịch vụ y tế,
2018,3,"Văn hóa, giải trí và du lịch",99.91
2018,3,Ăn uống ngoài gia đình,
2018,3,Đồ uống và thuốc lá,99.72
2018,4,Bưu chính viễn thông,99.92
2018,4,Chỉ số giá tiêu dùng,100.08
2018,4,Chỉ số giá vàng,100.47
2018,4,Chỉ số đô la Mỹ,100.10
2018,4,Giao thông,101.18
2018,4,Giáo dục,100.06
2018,4,Hàng hoá và dịch vụ khác,99.98
2018,4,Hàng ăn và dịch vụ ăn uống,99.82
2018,4,Lương thực,100.12
2018,4,"May mặc, mũ nón, giày dép",99.99
2018,4,Nhà ở và vật liệu xây dựng,100.18
2018,4,"Phương tiện đi lại, bưu điện",
2018,4,Thiết bị và đồ dùng gia đình,100.09
2018,4,Thuốc và dịch vụ y tế,100.02
2018,4,Thực phẩm,99.67
2018,4,Trong đó: Dịch vụ giáo dục,
2018,4,Trong đó: Dịch vụ y tế,
2018,4,"Văn hóa, giải trí và du lịch",100.08
2018,4,Ăn uống ngoài gia đình,
2018,4,Đồ uống và thuốc lá,100.00
2018,5,Bưu chính viễn thông,99.86
2018,5,Chỉ số giá tiêu dùng,100.55
2018,5,Chỉ số giá vàng,99.25
2018,5,Chỉ số đô la Mỹ,99.94
2018,5,Giao thông,101.72
2018,5,Giáo dục,100.00
2018,5,Hàng hoá và dịch vụ khác,100.02
2018,5,Hàng ăn và dịch vụ ăn uống,100.88
2018,5,Lương thực,100.03
2018,5,"May mặc, mũ nón, giày dép",100.08
2018,5,Nhà ở và vật liệu xây dựng,100.34
