Year,Category,Month,Index_Value,Quarter,Hierarchy_Level,Economic_Period,Is_Tet_Month,Inflation_Status,Season,Category_Group
2017,"Văn hóa, giải trí và du lịch",3,100.04,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2017,Hàng hoá và dịch vụ khác,3,100.06,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2017,Chỉ số giá vàng,3,99.72,1,Main Category,Economic Growth,False,Deflation,Spring,Financial/Other
2017,Chỉ số đô la Mỹ,3,100.41,1,Main Category,Economic Growth,False,Stable,Spring,Financial/Other
2016,Chỉ số giá tiêu dùng,3,100.57,1,Total CPI,Economic Growth,False,Stable,Spring,General/Housing
2016,Hàng ăn và dịch vụ ăn uống,3,99.52,1,Main Category,Economic Growth,False,Deflation,Spring,Food & Beverage
2016,Lương thực,3,100.23,1,Sub-category,Economic Growth,False,Stable,Spring,Food & Beverage
2016,Thực phẩm,3,99.33,1,Sub-category,Economic Growth,False,Deflation,Spring,Food & Beverage
2016,Đồ uống và thuốc lá,3,99.46,1,Main Category,Economic Growth,False,Deflation,Spring,General/Housing
2016,"May mặc, mũ nón, giày dép",3,99.83,1,Main Category,Economic Growth,False,Deflation,Spring,General/Housing
2016,Nhà ở và vật liệu xây dựng,3,99.99,1,Main Category,Economic Growth,False,Deflation,Spring,General/Housing
2016,Thiết bị và đồ dùng gia đình,3,99.99,1,Main Category,Economic Growth,False,Deflation,Spring,General/Housing
2016,Thuốc và dịch vụ y tế,3,124.34,1,Main Category,Economic Growth,False,High Inflation,Spring,Healthcare
2016,Giao thông,3,96.36,1,Main Category,Economic Growth,False,Deflation,Spring,Transport
2016,Bưu chính viễn thông,3,99.9,1,Main Category,Economic Growth,False,Deflation,Spring,General/Housing
2016,Giáo dục,3,100.66,1,Main Category,Economic Growth,False,Stable,Spring,Education
2016,"Văn hóa, giải trí và du lịch",3,99.9,1,Main Category,Economic Growth,False,Deflation,Spring,General/Housing
2016,Hàng hoá và dịch vụ khác,3,99.77,1,Main Category,Economic Growth,False,Deflation,Spring,General/Housing
2016,Chỉ số giá vàng,3,104.87,1,Main Category,Economic Growth,False,High Inflation,Spring,Financial/Other
2016,Chỉ số đô la Mỹ,3,99.62,1,Main Category,Economic Growth,False,Deflation,Spring,Financial/Other
2015,Chỉ số giá tiêu dùng,3,100.15,1,Total CPI,Economic Growth,False,Stable,Spring,General/Housing
2015,Hàng ăn và dịch vụ ăn uống,3,100.36,1,Main Category,Economic Growth,False,Stable,Spring,Food & Beverage
2015,Lương thực,3,99.76,1,Sub-category,Economic Growth,False,Deflation,Spring,Food & Beverage
2015,Thực phẩm,3,100.31,1,Sub-category,Economic Growth,False,Stable,Spring,Food & Beverage
2015,Đồ uống và thuốc lá,3,99.89,1,Main Category,Economic Growth,False,Deflation,Spring,General/Housing
2015,"May mặc, mũ nón, giày dép",3,99.96,1,Main Category,Economic Growth,False,Deflation,Spring,General/Housing
2015,Nhà ở và vật liệu xây dựng,3,100.16,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2015,Thiết bị và đồ dùng gia đình,3,100.09,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2015,Thuốc và dịch vụ y tế,3,100.04,1,Main Category,Economic Growth,False,Stable,Spring,Healthcare
2015,Giao thông,3,99.69,1,Main Category,Economic Growth,False,Deflation,Spring,Transport
2015,Bưu chính viễn thông,3,99.98,1,Main Category,Economic Growth,False,Deflation,Spring,General/Housing
2015,Giáo dục,3,100.01,1,Main Category,Economic Growth,False,Stable,Spring,Education
2015,"Văn hóa, giải trí và du lịch",3,100.18,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2015,Hàng hoá và dịch vụ khác,3,99.99,1,Main Category,Economic Growth,False,Deflation,Spring,General/Housing
2015,Chỉ số giá vàng,3,98.37,1,Main Category,Economic Growth,False,Deflation,Spring,Financial/Other
2015,Chỉ số đô la Mỹ,3,100.16,1,Main Category,Economic Growth,False,Stable,Spring,Financial/Other
2014,Chỉ số giá tiêu dùng,3,99.56,1,Total CPI,Economic Growth,False,Deflation,Spring,General/Housing
2014,Hàng ăn và dịch vụ ăn uống,3,99.04,1,Main Category,Economic Growth,False,Deflation,Spring,Food & Beverage
2014,Lương thực,3,99.87,1,Sub-category,Economic Growth,False,Deflation,Spring,Food & Beverage
2014,Thực phẩm,3,98.46,1,Sub-category,Economic Growth,False,Deflation,Spring,Food & Beverage
2014,Đồ uống và thuốc lá,3,100.24,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2014,"May mặc, mũ nón, giày dép",3,100.05,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2014,Nhà ở và vật liệu xây dựng,3,99.26,1,Main Category,Economic Growth,False,Deflation,Spring,General/Housing
2014,Thiết bị và đồ dùng gia đình,3,100.16,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2014,Thuốc và dịch vụ y tế,3,100.07,1,Main Category,Economic Growth,False,Stable,Spring,Healthcare
2014,Giao thông,3,99.97,1,Main Category,Economic Growth,False,Deflation,Spring,Transport
2014,Bưu chính viễn thông,3,99.97,1,Main Category,Economic Growth,False,Deflation,Spring,General/Housing
2014,Giáo dục,3,100.03,1,Main Category,Economic Growth,False,Stable,Spring,Education
2014,"Văn hóa, giải trí và du lịch",3,100.1,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2014,Hàng hoá và dịch vụ khác,3,100.23,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2014,Chỉ số giá vàng,3,103.31,1,Main Category,Economic Growth,False,High Inflation,Spring,Financial/Other
2014,Chỉ số đô la Mỹ,3,100.02,1,Main Category,Economic Growth,False,Stable,Spring,Financial/Other
2013,Chỉ số giá tiêu dùng,3,99.81,1,Total CPI,Economic Growth,False,Deflation,Spring,General/Housing
2013,Hàng ăn và dịch vụ ăn uống,3,99.47,1,Main Category,Economic Growth,False,Deflation,Spring,Food & Beverage
2013,Lương thực,3,99.41,1,Sub-category,Economic Growth,False,Deflation,Spring,Food & Beverage
2013,Thực phẩm,3,99.05,1,Sub-category,Economic Growth,False,Deflation,Spring,Food & Beverage
2013,Đồ uống và thuốc lá,3,99.92,1,Main Category,Economic Growth,False,Deflation,Spring,General/Housing
2013,"May mặc, mũ nón, giày dép",3,100.18,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2013,Nhà ở và vật liệu xây dựng,3,100.09,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2013,Thiết bị và đồ dùng gia đình,3,100.23,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2013,Thuốc và dịch vụ y tế,3,100.07,1,Main Category,Economic Growth,False,Stable,Spring,Healthcare
2013,Giao thông,3,99.75,1,Main Category,Economic Growth,False,Deflation,Spring,Transport
2013,Bưu chính viễn thông,3,99.95,1,Main Category,Economic Growth,False,Deflation,Spring,General/Housing
2013,Giáo dục,3,100.04,1,Main Category,Economic Growth,False,Stable,Spring,Education
2013,"Văn hóa, giải trí và du lịch",3,100.25,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2013,Hàng hoá và dịch vụ khác,3,100.16,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2013,Chỉ số giá vàng,3,97.27,1,Main Category,Economic Growth,False,Deflation,Spring,Financial/Other
2013,Chỉ số đô la Mỹ,3,100.41,1,Main Category,Economic Growth,False,Stable,Spring,Financial/Other
2012,Chỉ số giá tiêu dùng,3,100.16,1,Total CPI,Economic Growth,False,Stable,Spring,General/Housing
2012,Hàng ăn và dịch vụ ăn uống,3,99.17,1,Main Category,Economic Growth,False,Deflation,Spring,Food & Beverage
2012,Lương thực,3,98.79,1,Sub-category,Economic Growth,False,Deflation,Spring,Food & Beverage
2012,Thực phẩm,3,98.75,1,Sub-category,Economic Growth,False,Deflation,Spring,Food & Beverage
2012,Đồ uống và thuốc lá,3,100.16,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2012,"May mặc, mũ nón, giày dép",3,100.41,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2012,Nhà ở và vật liệu xây dựng,3,102.31,1,Main Category,Economic Growth,False,High Inflation,Spring,General/Housing
2012,Thiết bị và đồ dùng gia đình,3,100.55,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2012,Thuốc và dịch vụ y tế,3,100.48,1,Main Category,Economic Growth,False,Stable,Spring,Healthcare
2012,Giao thông,3,101.08,1,Main Category,Economic Growth,False,High Inflation,Spring,Transport
2012,Bưu chính viễn thông,3,99.98,1,Main Category,Economic Growth,False,Deflation,Spring,General/Housing
2012,Giáo dục,3,101.11,1,Main Category,Economic Growth,False,High Inflation,Spring,Education
2012,"Văn hóa, giải trí và du lịch",3,100.36,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2012,Hàng hoá và dịch vụ khác,3,100.44,1,Main Category,Economic Growth,False,Stable,Spring,General/Housing
2012,Chỉ số giá vàng,3,99.56,1,Main Category,Economic Growth,False,Deflation,Spring,Financial/Other
2012,Chỉ số đô la Mỹ,3,99.37,1,Main Category,Economic Growth,False,Deflation,Spring,Financial/Other
2011,Chỉ số giá tiêu dùng,3,102.17,1,Total CPI,Post-Crisis Volatility,False,High Inflation,Spring,General/Housing
2011,Hàng ăn và dịch vụ ăn uống,3,101.98,1,Main Category,Post-Crisis Volatility,False,High Inflation,Spring,Food & Beverage
2011,Lương thực,3,102.18,1,Sub-category,Post-Crisis Volatility,False,High Inflation,Spring,Food & Beverage
2011,Thực phẩm,3,101.57,1,Sub-category,Post-Crisis Volatility,False,High Inflation,Spring,Food & Beverage
2011,Đồ uống và thuốc lá,3,100.88,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,General/Housing
2011,"May mặc, mũ nón, giày dép",3,101.0,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,General/Housing
2011,Nhà ở và vật liệu xây dựng,3,103.67,1,Main Category,Post-Crisis Volatility,False,High Inflation,Spring,General/Housing
2011,Thiết bị và đồ dùng gia đình,3,101.22,1,Main Category,Post-Crisis Volatility,False,High Inflation,Spring,General/Housing
2011,Thuốc và dịch vụ y tế,3,100.71,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,Healthcare
2011,Giao thông,3,106.69,1,Main Category,Post-Crisis Volatility,False,High Inflation,Spring,Transport
2011,Bưu chính viễn thông,3,100.02,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,General/Housing
2011,Giáo dục,3,100.9,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,Education
2011,"Văn hóa, giải trí và du lịch",3,100.98,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,General/Housing
2011,Hàng hoá và dịch vụ khác,3,101.39,1,Main Category,Post-Crisis Volatility,False,High Inflation,Spring,General/Housing
2011,Chỉ số giá vàng,3,105.0,1,Main Category,Post-Crisis Volatility,False,High Inflation,Spring,Financial/Other
2011,Chỉ số đô la Mỹ,3,103.06,1,Main Category,Post-Crisis Volatility,False,High Inflation,Spring,Financial/Other
2010,Chỉ số giá tiêu dùng,3,100.75,1,Total CPI,Post-Crisis Volatility,False,Stable,Spring,General/Housing
2010,Hàng ăn và dịch vụ ăn uống,3,101.03,1,Main Category,Post-Crisis Volatility,False,High Inflation,Spring,Food & Beverage
2010,Lương thực,3,99.1,1,Sub-category,Post-Crisis Volatility,False,Deflation,Spring,Food & Beverage
2010,Thực phẩm,3,101.5,1,Sub-category,Post-Crisis Volatility,False,High Inflation,Spring,Food & Beverage
2010,Đồ uống và thuốc lá,3,100.16,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,General/Housing
2010,"May mặc, mũ nón, giày dép",3,100.15,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,General/Housing
2010,Nhà ở và vật liệu xây dựng,3,101.38,1,Main Category,Post-Crisis Volatility,False,High Inflation,Spring,General/Housing
2010,Thiết bị và đồ dùng gia đình,3,100.39,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,General/Housing
2010,Thuốc và dịch vụ y tế,3,100.34,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,Healthcare
2010,Giao thông,3,100.92,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,Transport
2010,Bưu chính viễn thông,3,99.8,1,Main Category,Post-Crisis Volatility,False,Deflation,Spring,General/Housing
2010,Giáo dục,3,100.18,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,Education
2010,"Văn hóa, giải trí và du lịch",3,100.5,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,General/Housing
2010,Hàng hoá và dịch vụ khác,3,100.56,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,General/Housing
2010,Chỉ số giá vàng,3,101.21,1,Main Category,Post-Crisis Volatility,False,High Inflation,Spring,Financial/Other
2010,Chỉ số đô la Mỹ,3,101.28,1,Main Category,Post-Crisis Volatility,False,High Inflation,Spring,Financial/Other
2009,Chỉ số giá tiêu dùng,3,99.83,1,Total CPI,Post-Crisis Volatility,False,Deflation,Spring,General/Housing
2009,Hàng ăn và dịch vụ ăn uống,3,99.54,1,Main Category,Post-Crisis Volatility,False,Deflation,Spring,Food & Beverage
2009,Lương thực,3,101.27,1,Sub-category,Post-Crisis Volatility,False,High Inflation,Spring,Food & Beverage
2009,Thực phẩm,3,98.45,1,Sub-category,Post-Crisis Volatility,False,Deflation,Spring,Food & Beverage
2009,Đồ uống và thuốc lá,3,100.35,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,General/Housing
2009,"May mặc, mũ nón, giày dép",3,100.19,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,General/Housing
2009,Nhà ở và vật liệu xây dựng,3,100.3,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,General/Housing
2009,Thiết bị và đồ dùng gia đình,3,100.34,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,General/Housing
2009,Thuốc và dịch vụ y tế,3,100.29,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,Healthcare
2009,"Phương tiện đi lại, bưu điện",3,99.45,1,Sub-category,Post-Crisis Volatility,False,Deflation,Spring,Transport
2009,Giáo dục,3,100.09,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,Education
2009,"Văn hóa, giải trí và du lịch",3,99.88,1,Main Category,Post-Crisis Volatility,False,Deflation,Spring,General/Housing
2009,Hàng hoá và dịch vụ khác,3,100.26,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,General/Housing
2009,Chỉ số giá vàng,3,105.44,1,Main Category,Post-Crisis Volatility,False,High Inflation,Spring,Financial/Other
2009,Chỉ số đô la Mỹ,3,100.19,1,Main Category,Post-Crisis Volatility,False,Stable,Spring,Financial/Other
2008,Chỉ số giá tiêu dùng,3,102.99,1,Total CPI,2008 Crisis,False,High Inflation,Spring,General/Housing
2008,Hàng ăn và dịch vụ ăn uống,3,103.88,1,Main Category,2008 Crisis,False,High Inflation,Spring,Food & Beverage
2008,Lương thực,3,110.5,1,Sub-category,2008 Crisis,False,High Inflation,Spring,Food & Beverage
2008,Thực phẩm,3,101.36,1,Sub-category,2008 Crisis,False,High Inflation,Spring,Food & Beverage
2008,Đồ uống và thuốc lá,3,100.66,1,Main Category,2008 Crisis,False,Stable,Spring,General/Housing
2008,"May mặc, mũ nón, giày dép",3,100.89,1,Main Category,2008 Crisis,False,Stable,Spring,General/Housing
2008,Nhà ở và vật liệu xây dựng,3,103.55,1,Main Category,2008 Crisis,False,High Inflation,Spring,General/Housing
2008,Thiết bị và đồ dùng gia đình,3,101.51,1,Main Category,2008 Crisis,False,High Inflation,Spring,General/Housing
2008,Thuốc và dịch vụ y tế,3,100.73,1,Main Category,2008 Crisis,False,Stable,Spring,Healthcare
2008,"Phương tiện đi lại, bưu điện",3,105.76,1,Sub-category,2008 Crisis,False,High Inflation,Spring,Transport
2008,Giáo dục,3,100.3,1,Main Category,2008 Crisis,False,Stable,Spring,Education
2008,"Văn hóa, giải trí và du lịch",3,101.29,1,Main Category,2008 Crisis,False,High Inflation,Spring,General/Housing
2008,Hàng hoá và dịch vụ khác,3,100.1,1,Main Category,2008 Crisis,False,Stable,Spring,General/Housing
2008,Chỉ số giá vàng,3,106.45,1,Main Category,2008 Crisis,False,High Inflation,Spring,Financial/Other
2008,Chỉ số đô la Mỹ,3,98.49,1,Main Category,2008 Crisis,False,Deflation,Spring,Financial/Other
2007,Chỉ số giá tiêu dùng,3,99.78,1,Total CPI,Stability,False,Deflation,Spring,General/Housing
2007,Hàng ăn và dịch vụ ăn uống,3,99.58,1,Main Category,Stability,False,Deflation,Spring,Food & Beverage
2007,Lương thực,3,99.95,1,Sub-category,Stability,False,Deflation,Spring,Food & Beverage
2007,Thực phẩm,3,99.39,1,Sub-category,Stability,False,Deflation,Spring,Food & Beverage
2007,Đồ uống và thuốc lá,3,99.28,1,Main Category,Stability,False,Deflation,Spring,General/Housing
2007,"May mặc, mũ nón, giày dép",3,99.75,1,Main Category,Stability,False,Deflation,Spring,General/Housing
2007,Nhà ở và vật liệu xây dựng,3,99.9,1,Main Category,Stability,False,Deflation,Spring,General/Housing
2007,Thiết bị và đồ dùng gia đình,3,100.14,1,Main Category,Stability,False,Stable,Spring,General/Housing
2007,Thuốc và dịch vụ y tế,3,100.29,1,Main Category,Stability,False,Stable,Spring,Healthcare
2007,"Phương tiện đi lại, bưu điện",3,100.57,1,Sub-category,Stability,False,Stable,Spring,Transport
2007,Giáo dục,3,100.06,1,Main Category,Stability,False,Stable,Spring,Education
2007,"Văn hóa, giải trí và du lịch",3,98.84,1,Main Category,Stability,False,Deflation,Spring,General/Housing
2007,Hàng hoá và dịch vụ khác,3,99.45,1,Main Category,Stability,False,Deflation,Spring,General/Housing
