Năm,Tháng,Ngày,[gold] Giá mở phiên,[gold] Giá cao nhất trong phiên,[gold] Giá thấp nhất trong phiên,[gold] Giá kết phiên,[gold] Volume,[VNI] Giá mở phiên trước,[VNI] Giá mở phiên,[VNI] Giá cao nhất trong phiên,[VNI] Giá thấp nhất trong phiên,[VNI] Volume,[VNI] % Thay đổi,[USD] Giá mở phiên trước,[USD] Giá mở phiên,[USD] Giá cao nhất trong phiên,[USD] Giá thấp nhất trong phiên,[USD] Volume,[USD] % Thay đổi,"Dầu DO 0,001S-V","Dầu DO 0,005S-IV","Dầu DO 0,05S-II",Dầu FO 3%S,"Dầu FO 3,5%S",Dầu KO,Xăng E10 RON 95-III,Xăng E5 RON 92-II,Xăng RON 95-III,Xăng RON 95-IV
2025,08,04,3362.95,3385.37,3345.07,3374.01,72655.0,"1,528.19","1,495.21","1,528.21","1,491.11",1.23B,2.21%,"26,176.5","26,207.5","26,226.0","26,147.5",,-0.17%,,,,,,,,,,
2025,08,01,3291.51,3363.45,3281.59,3363.23,77923.0,"1,495.21","1,502.52","1,509.22","1,479.98",1.38B,-0.49%,"26,220.0","26,212.5","26,234.0","26,170.5",,0.08%,,,,,,,,,,
2025,07,31,3277.45,3314.81,3276.45,3290.68,82495.0,"1,502.52","1,507.63","1,528.66","1,488.30",1.65B,-0.34%,"26,199.0","26,227.5","26,232.5","26,172.5",,-0.01%,19360.0,,19060.0,,,18710.0,19600.0,19400.0,19840.0,
2025,07,30,3327.36,3334.05,3268.17,3275.86,71995.0,"1,507.63","1,493.41","1,512.15","1,482.45",1.62B,0.95%,"26,202.5","26,225.5","26,266.5","26,190.0",,-0.09%,,,,,,,,,,
2025,07,29,3314.18,3334.14,3307.94,3325.5,70454.0,"1,493.41","1,557.42","1,566.74","1,490.24",2.64B,-4.11%,"26,225.0","26,162.5","26,260.0","26,162.5",,0.10%,,,,,,,,,,
2025,07,28,3331.05,3345.2,3301.8,3314.78,71500.0,"1,557.42","1,531.13","1,558.12","1,531.13",1.79B,1.72%,"26,200.0","26,145.0","26,221.0","26,127.5",,0.21%,,,,,,,,,,
2025,07,25,3369.25,3373.55,3325.08,3336.65,64812.0,"1,531.13","1,521.02","1,534.51","1,519.79",1.41B,0.66%,"26,145.0","26,132.5","26,158.0","26,112.5",,0.04%,,,,,,,,,,
2025,07,24,3390.56,3393.35,3351.39,3367.5,80047.0,"1,521.02","1,512.31","1,525.32","1,502.82",1.39B,0.58%,"26,135.0","26,157.5","26,163.0","26,116.5",,-0.06%,19420.0,,19120.0,,,18620.0,,19270.0,19700.0,
2025,07,23,3430.9,3438.77,3381.52,3388.1,85846.0,"1,512.31","1,509.54","1,523.37","1,507.14",1.44B,0.18%,"26,150.0","26,147.0","26,166.5","26,120.0",,0.02%,,,,,,,,,,
2025,07,22,3399.04,3433.53,3383.26,3429.58,86631.0,"1,509.54","1,485.05","1,509.54","1,476.61",1.23B,1.65%,"26,145.0","26,145.0","26,162.5","26,128.5",,-0.04%,,,,,,,,,,
2025,07,21,3350.01,3401.59,3345.0,3397.41,78916.0,"1,485.05","1,497.28","1,511.96","1,481.37",1.39B,-0.82%,"26,155.0","26,155.0","26,168.5","26,139.0",,-0.02%,,,,,,,,,,
2025,07,18,3341.64,3361.24,3331.8,3350.85,69906.0,"1,497.28","1,490.01","1,501.20","1,484.29",1.46B,0.49%,"26,160.0","26,155.0","26,173.0","26,138.0",,0.00%,,,,,,,,,,
2025,07,17,3350.79,3352.22,3309.9,3338.1,83442.0,"1,490.01","1,475.47","1,494.46","1,475.47",1.41B,0.99%,"26,160.0","26,167.5","26,172.5","26,129.0",,0.00%,19090.0,,18790.0,,,18420.0,,19480.0,19920.0,
2025,07,16,3324.68,3377.48,3319.62,3346.99,81966.0,"1,475.47","1,460.65","1,475.47","1,457.04",1.22B,1.01%,"26,160.0","26,160.0","26,182.5","26,125.0",,0.09%,,,,,,,,,,
2025,07,15,3344.06,3366.73,3320.25,3324.65,72728.0,"1,460.65","1,470.42","1,476.32","1,460.16",1.33B,-0.66%,"26,137.5","26,140.0","26,151.5","26,100.0",,0.05%,,,,,,,,,,
2025,07,14,3362.47,3374.92,3340.71,3343.26,95296.0,"1,470.42","1,457.76","1,473.93","1,447.72",1.26B,0.87%,"26,125.0","26,110.0","26,137.5","26,085.0",,0.04%,,,,,,,,,,
2025,07,11,3324.18,3368.75,3321.78,3355.5,86342.0,"1,457.76","1,445.64","1,463.91","1,445.64",1.23B,0.84%,"26,114.5","26,105.0","26,137.0","26,065.0",,0.00%,,,,,,,,,,
2025,07,10,3314.0,3330.25,3310.12,3323.85,71678.0,"1,445.64","1,431.32","1,446.16","1,431.32",1.07B,1.00%,"26,114.5","26,137.5","26,150.0","26,098.0",,-0.09%,19150.0,,18830.0,,,18370.0,,19650.0,20090.0,
2025,07,09,3302.39,3316.79,3282.77,3313.55,75758.0,"1,431.32","1,415.46","1,432.29","1,415.46",1.43B,1.12%,"26,139.0","26,137.5","26,160.0","26,122.5",,0.02%,,,,,,,,,,
2025,07,08,3338.99,3345.76,3287.13,3301.48,84705.0,"1,415.46","1,402.06","1,415.65","1,400.79",1.17B,0.96%,"26,135.0","26,148.0","26,153.5","26,086.5",,-0.04%,,,,,,,,,,
2025,07,07,3335.92,3342.76,3296.45,3336.16,82706.0,"1,402.06","1,386.97","1,402.32","1,386.97",1.23B,1.09%,"26,145.0","26,202.5","26,205.0","26,086.5",,-0.13%,,,,,,,,,,
2025,07,04,3325.52,3344.18,3323.59,3337.04,30628.0,"1,386.97","1,381.96","1,388.04","1,379.40",834.92M,0.36%,"26,180.0","26,210.0","26,264.5","26,155.0",,-0.08%,,,,,,,,,,
2025,07,03,3358.07,3365.74,3311.69,3325.92,42404.0,"1,381.96","1,384.59","1,392.39","1,377.06",1.32B,-0.19%,"26,200.0","26,215.0","26,241.5","26,145.0",,0.11%,18720.0,,18400.0,,,18130.0,,19440.0,19900.0,
2025,07,02,3338.98,3360.1,3327.61,3356.93,72230.0,"1,384.59","1,377.84","1,384.72","1,372.27",848.89M,0.49%,"26,170.0","26,127.5","26,185.5","26,095.0",,0.15%,,,,,,,,,,
2025,07,01,3303.4,3357.92,3302.38,3338.78,77928.0,"1,377.84","1,376.07","1,382.16","1,369.74",725.24M,0.13%,"26,130.0","26,105.0","26,170.0","26,065.0",,0.04%,19700.0,,19340.0,,,19060.0,,20530.0,21110.0,
2025,06,30,3275.5,3309.41,3248.48,3302.92,76467.0,"1,376.07","1,371.44","1,377.30","1,371.44",636.41M,0.34%,"26,120.5","26,082.5","26,129.0","26,055.0",,0.10%,,,,,,,,,,
2025,06,27,3327.61,3327.96,3255.89,3274.96,84271.0,"1,371.44","1,365.67","1,373.28","1,362.09",677.78M,0.42%,"26,095.0","26,120.0","26,140.0","26,061.5",,-0.10%,,,,,,,,,,
2025,06,26,3333.62,3350.28,3309.99,3327.76,74485.0,"1,365.67","1,366.75","1,372.74","1,360.78",598.74M,-0.08%,"26,120.0","26,140.0","26,147.5","26,098.5",,-0.13%,20060.0,,19700.0,,,19410.0,,20910.0,21500.0,
2025,06,25,3324.71,3337.07,3311.98,3332.15,69041.0,"1,366.75","1,366.77","1,371.57","1,364.09",733.11M,0.00%,"26,155.0","26,155.0","26,180.0","26,128.5",,-0.06%,,,,,,,,,,
2025,06,24,3368.43,3369.94,3295.5,3322.81,88230.0,"1,366.77","1,358.18","1,371.24","1,355.53",881.51M,0.63%,"26,170.0","26,180.0","26,190.5","26,131.0",,-0.17%,,,,,,,,,,
2025,06,23,3392.44,3396.7,3347.12,3369.04,85888.0,"1,358.18","1,349.35","1,358.26","1,338.49",734.13M,0.65%,"26,215.0","26,135.0","26,222.5","26,115.0",,0.33%,,,,,,,,,,
2025,06,20,3370.12,3374.51,3340.37,3368.64,73350.0,"1,349.35","1,352.04","1,356.78","1,342.31",778.28M,-0.20%,"26,128.5","26,125.0","26,152.5","26,114.0",,0.00%,,,,,,,,,,
2025,06,19,3369.58,3387.93,3347.65,3370.63,66292.0,"1,352.04","1,346.83","1,353.96","1,342.08",650.85M,0.39%,"26,128.0","26,105.0","26,143.5","26,085.0",,0.10%,19510.0,,19150.0,,,18920.0,,20630.0,21240.0,
2025,06,18,3390.46,3400.01,3362.56,3369.15,86513.0,"1,346.83","1,347.69","1,353.99","1,341.64",766.36M,-0.06%,"26,101.5","26,095.0","26,115.0","26,065.0",,0.08%,,,,,,,,,,
2025,06,17,3386.26,3403.24,3366.15,3388.47,93937.0,"1,347.69","1,338.11","1,353.01","1,338.11",762.36M,0.72%,"26,081.5","26,070.0","26,093.0","26,048.5",,0.08%,,,,,,,,,,
2025,06,16,3434.04,3451.23,3382.76,3385.14,86045.0,"1,338.11","1,315.49","1,338.66","1,307.37",778.08M,1.72%,"26,061.5","26,070.0","26,102.5","26,043.0",,-0.05%,,,,,,,,,,
2025,06,13,3386.01,3446.8,3379.81,3434.15,92847.0,"1,315.49","1,322.99","1,326.62","1,304.12",1.16B,-0.57%,"26,075.0","26,055.0","26,099.5","26,025.0",,0.14%,,,,,,,,,,
2025,06,12,3356.57,3398.77,3338.67,3386.66,99415.0,"1,322.99","1,315.20","1,326.03","1,308.63",810.97M,0.59%,"26,037.5","26,020.0","26,042.5","26,010.0",,0.03%,18060.0,,17700.0,,,17510.0,,19460.0,19960.0,
2025,06,11,3322.21,3360.68,3315.53,3354.82,94367.0,"1,315.20","1,316.23","1,322.07","1,306.25",539.56M,-0.08%,"26,030.0","26,005.0","26,040.0","26,000.0",,0.07%,,,,,,,,,,
2025,06,10,3325.86,3349.08,3301.94,3322.4,92073.0,"1,316.23","1,310.57","1,323.61","1,299.94",702.73M,0.43%,"26,012.5","26,042.5","26,065.0","26,010.0",,-0.12%,,,,,,,,,,
2025,06,09,3314.04,3338.16,3293.61,3325.39,89295.0,"1,310.57","1,329.89","1,331.56","1,309.05",718.35M,-1.45%,"26,042.5","26,094.0","26,094.0","26,022.5",,-0.04%,,,,,,,,,,
2025,06,06,3354.03,3375.6,3307.13,3312.12,92933.0,"1,329.89","1,342.09","1,344.92","1,325.45",900.45M,-0.91%,"26,054.0","26,075.0","26,097.0","26,030.5",,-0.11%,,,,,,,,,,
2025,06,05,3373.4,3403.33,3339.61,3352.6,92514.0,"1,342.09","1,345.74","1,347.49","1,336.11",756.61M,-0.27%,"26,082.5","26,085.0","26,126.5","26,058.0",,-0.01%,17970.0,,17420.0,,,17280.0,,19260.0,19690.0,
2025,06,04,3354.69,3384.65,3343.8,3372.6,92464.0,"1,345.74","1,347.25","1,351.14","1,341.53",952.31M,-0.11%,"26,084.0","26,045.0","26,098.0","26,025.0",,0.11%,,,,,,,,,,
2025,06,03,3382.82,3392.24,3333.2,3353.3,83435.0,"1,347.25","1,336.30","1,350.89","1,336.30",1.03B,0.82%,"26,055.0","26,030.0","26,083.5","25,998.5",,0.10%,,,,,,,,,,
2025,06,02,3298.35,3382.92,3295.92,3381.6,87954.0,"1,336.30","1,332.60","1,336.33","1,322.95",860.23M,0.28%,"26,029.0","26,025.0","26,046.5","25,980.0",,0.03%,,,,,,,,,,
2025,05,30,3318.43,3322.7,3271.82,3288.72,93320.0,"1,332.60","1,341.86","1,345.78","1,328.69",910.32M,-0.69%,"26,021.5","25,985.0","26,045.0","25,935.0",,-0.01%,,,,,,,,,,
2025,05,29,3287.71,3331.23,3245.52,3317.56,105319.0,"1,341.86","1,341.87","1,348.31","1,335.62",894.92M,0.00%,"26,025.0","25,995.5","26,074.5","25,994.5",,0.21%,17680.0,,17130.0,,,17100.0,,19190.0,19560.0,
2025,05,28,3301.03,3325.44,3276.94,3288.64,84113.0,"1,341.87","1,339.81","1,348.05","1,337.18",898.55M,0.15%,"25,970.0","25,915.0","25,975.0","25,911.5",,0.20%,,,,,,,,,,
2025,05,27,3343.87,3349.77,3284.9,3300.56,91570.0,"1,339.81","1,332.51","1,339.81","1,329.60",1.05B,0.55%,"25,917.5","25,915.0","25,960.0","25,889.5",,0.02%,,,,,,,,,,
2025,05,26,3353.88,3356.76,3323.52,3342.19,59937.0,"1,332.51","1,314.46","1,332.51","1,288.86",959.63M,1.37%,"25,912.5","25,961.0","25,965.0","25,890.5",,-0.16%,,,,,,,,,,
2025,05,23,3294.54,3365.87,3287.05,3357.9,97109.0,"1,314.46","1,313.84","1,320.07","1,308.62",641.20M,0.05%,"25,954.0","25,970.0","25,987.0","25,939.5",,-0.09%,,,,,,,,,,
2025,05,22,3316.05,3345.31,3279.37,3294.71,100750.0,"1,313.84","1,323.05","1,331.93","1,312.80",1.12B,-0.70%,"25,976.5","25,980.0","25,988.5","25,945.0",,0.01%,17950.0,,17400.0,,,17310.0,,19120.0,19530.0,
2025,05,21,3289.94,3324.84,3285.56,3315.11,101469.0,"1,323.05","1,315.15","1,331.60","1,313.13",989.95M,0.60%,"25,973.0","25,970.0","25,984.5","25,930.0",,0.01%,,,,,,,,,,
2025,05,20,3230.75,3295.68,3204.57,3289.66,94589.0,"1,315.15","1,296.29","1,316.67","1,296.29",856.90M,1.45%,"25,970.0","25,950.0","25,978.0","25,935.0",,0.09%,,,,,,,,,,
2025,05,19,3219.73,3249.75,3206.42,3230.12,95835.0,"1,296.29","1,301.39","1,306.20","1,291.66",829.02M,-0.39%,"25,947.5","25,920.0","25,961.0","25,907.5",,0.10%,,,,,,,,,,
2025,05,16,3238.34,3252.14,3154.35,3201.0,99147.0,"1,301.39","1,313.20","1,318.03","1,299.55",849.81M,-0.90%,"25,921.5","25,925.0","25,971.0","25,903.0",,-0.10%,,,,,,,,,,
2025,05,15,3178.39,3240.5,3120.78,3239.64,89383.0,"1,313.20","1,309.73","1,316.16","1,301.61",1.05B,0.26%,"25,947.5","25,930.0","25,962.5","25,906.0",,0.07%,17770.0,,17220.0,,,17220.0,,19180.0,19590.0,
2025,05,14,3249.67,3257.05,3168.03,3177.4,88022.0,"1,309.73","1,293.43","1,310.57","1,292.34",915.94M,1.26%,"25,930.0","25,945.0","25,985.0","25,914.0",,-0.12%,,,,,,,,,,
2025,05,13,3238.82,3265.43,3215.99,3249.98,96281.0,"1,293.43","1,283.26","1,293.70","1,283.26",883.81M,0.79%,"25,961.5","25,975.0","25,986.5","25,913.5",,-0.04%,,,,,,,,,,
2025,05,12,3291.47,3299.73,3207.74,3234.4,107179.0,"1,283.26","1,267.30","1,283.86","1,267.30",831.86M,1.26%,"25,971.0","25,970.0","25,982.5","25,918.0",,-0.03%,,,,,,,,,,
2025,05,09,3308.01,3347.53,3274.86,3327.15,86055.0,"1,267.30","1,269.80","1,279.61","1,264.87",693.91M,-0.20%,"25,978.5","25,967.5","25,997.0","25,948.0",,0.06%,,,,,,,,,,
2025,05,08,3365.74,3414.78,3288.75,3305.85,90866.0,"1,269.80","1,250.37","1,271.44","1,250.37",780.07M,1.55%,"25,963.5","25,960.0","25,988.0","25,951.0",,0.00%,17430.0,,16800.0,,,16940.0,,18770.0,19170.0,
2025,05,07,3437.65,3437.85,3360.21,3364.44,93712.0,"1,250.37","1,241.95","1,250.79","1,240.20",696.10M,0.68%,"25,962.5","25,965.0","25,980.0","25,912.5",,0.00%,,,,,,,,,,
2025,05,06,3336.06,3434.75,3323.52,3430.46,90726.0,"1,241.95","1,240.05","1,251.02","1,240.05",723.04M,0.15%,"25,963.5","25,955.0","25,988.5","25,949.0",,0.02%,,,,,,,,,,
2025,05,05,3240.86,3337.54,3237.44,3333.96,87858.0,"1,240.05","1,226.30","1,241.51","1,226.30",562.29M,1.12%,"25,957.5","26,000.0","26,018.5","25,934.0",,-0.18%,17980.0,,17350.0,,,17560.0,,19150.0,19580.0,
2025,05,02,3240.43,3269.28,3222.78,3240.3,103099.0,,,,,,,"26,005.0","26,005.0","26,005.0","26,005.0",,0.00%,,,,,,,,,,
2025,05,01,3288.7,3290.21,3201.91,3237.89,101000.0,,,,,,,"26,005.0","26,005.0","26,005.0","26,005.0",,0.00%,,,,,,,,,,
2025,04,30,3313.72,3328.02,3267.13,3288.27,102525.0,,,,,,,"26,005.0","26,005.0","26,005.0","26,005.0",,0.00%,,,,,,,,,,
2025,04,29,3344.55,3348.67,3299.69,3317.2,85655.0,"1,226.30","1,226.80","1,229.10","1,222.30",675.96M,-0.04%,"26,005.0","26,000.0","26,010.0","25,960.0",,0.02%,,,,,,,,,,
2025,04,28,3325.67,3353.0,3268.19,3343.99,104994.0,"1,226.80","1,234.30","1,234.30","1,222.56",679.79M,-0.20%,"26,000.0","26,000.0","26,050.0","25,927.5",,-0.10%,,,,,,,,,,
2025,04,26,,,,,,,,,,,,"26,025.0","26,025.0","26,035.0","26,015.0",,0.01%,,,,,,,,,,
2025,04,25,3351.34,3370.76,3265.19,3318.62,107540.0,"1,229.23","1,223.35","1,230.72","1,220.67",863.02M,0.48%,"26,021.5","26,050.0","26,062.0","26,007.5",,-0.03%,,,,,,,,,,
2025,04,24,3289.07,3367.17,3288.83,3348.58,102093.0,"1,223.35","1,214.78","1,224.66","1,210.37",798.64M,1.02%,"26,029.0","26,032.5","26,067.0","25,985.0",,0.13%,18150.0,,17520.0,,,17710.0,,19230.0,19630.0,
2025,04,23,3347.99,3386.58,3259.98,3288.12,100890.0,"1,211.00","1,197.13","1,216.28","1,197.13",855.21M,1.16%,"25,995.0","26,005.0","26,018.5","25,927.5",,0.12%,,,,,,,,,,
2025,04,22,3425.06,3499.98,3366.78,3380.93,99124.0,"1,197.13","1,207.07","1,207.07","1,136.98",1.70B,-0.82%,"25,965.0","25,900.0","25,994.0","25,890.0",,0.36%,,,,,,,,,,
2025,04,21,3332.92,3430.5,3329.03,3424.4,97594.0,"1,207.07","1,219.12","1,222.77","1,201.63",880.86M,-0.99%,"25,871.0","25,950.0","25,964.5","25,858.5",,-0.21%,,,,,,,,,,
2025,04,18,,,,,,"1,219.12","1,228.37","1,234.67","1,219.12",1.07B,0.15%,"25,925.0","25,900.0","25,976.5","25,865.0",,0.34%,,,,,,,,,,
2025,04,17,3343.19,3357.65,3283.84,3327.24,96853.0,"1,217.25","1,210.30","1,217.25","1,197.50",807.72M,0.57%,"25,837.0","25,852.5","25,900.0","25,848.0",,0.03%,17660.0,,17030.0,,,17180.0,,18490.0,18850.0,
2025,04,16,3230.96,3342.94,3229.84,3342.85,102898.0,"1,210.30","1,227.79","1,233.84","1,205.93",818.93M,-1.42%,"25,830.0","25,832.5","25,905.0","25,796.5",,0.16%,,,,,,,,,,
2025,04,15,3211.57,3233.57,3210.01,3229.36,75621.0,"1,227.79","1,241.44","1,246.21","1,221.75",1.07B,-1.10%,"25,790.0","25,850.0","25,923.5","25,808.0",,-0.13%,,,,,,,,,,
2025,04,14,3228.31,3245.69,3193.57,3210.46,101469.0,"1,241.44","1,235.01","1,242.94","1,226.06",1.04B,1.55%,"25,824.0","25,735.0","25,843.0","25,705.0",,0.42%,,,,,,,,,,
2025,04,11,3176.0,3245.36,3176.0,3237.53,112866.0,"1,222.46","1,168.34","1,222.46","1,168.34",1.73B,4.63%,"25,715.0","25,670.0","25,782.5","25,660.5",,-0.10%,,,,,,,,,,
2025,04,10,3079.66,3176.45,3071.36,3175.39,90706.0,"1,168.34","1,094.30","1,168.40","1,094.30",369.96M,6.77%,"25,740.0","25,830.0","25,874.5","25,753.5",,-0.85%,17880.0,,17240.0,,,17410.0,,18880.0,19200.0,
2025,04,09,2982.88,3099.6,2970.07,3082.78,94465.0,"1,094.30","1,132.79","1,141.35","1,073.61",1.60B,-3.40%,"25,960.0","26,025.0","26,130.0","25,982.5",,-0.13%,,,,,,,,,,
2025,04,08,2982.99,3022.73,2974.73,2981.96,94684.0,"1,132.79","1,210.67","1,210.67","1,130.98",1.16B,-6.43%,"25,995.0","25,850.0","26,033.0","25,836.5",,0.83%,,,,,,,,,,
2025,04,07,3008.13,3055.31,2956.26,2982.01,125111.0,,,,,,,"25,780.0","25,780.0","25,780.0","25,780.0",,0.00%,,,,,,,,,,
2025,04,04,3115.38,3136.58,3015.78,3037.34,97301.0,"1,210.67","1,229.84","1,229.84","1,158.17",1.99B,-1.56%,"25,780.0","25,805.0","25,810.0","25,760.0",,-0.04%,,,,,,,,,,
2025,04,03,3140.28,3167.73,3054.08,3114.19,99601.0,"1,229.84","1,272.87","1,277.90","1,229.41",1.76B,-6.68%,"25,790.0","25,700.0","25,837.0","25,700.0",,0.74%,19210.0,,18470.0,,,18730.0,,20370.0,20910.0,
2025,04,02,3114.22,3142.05,3104.45,3132.12,83654.0,"1,317.83","1,317.33","1,324.46","1,317.33",849.31M,0.04%,"25,600.0","25,650.0","25,658.5","25,612.5",,-0.08%,,,,,,,,,,
2025,04,01,3123.22,3149.04,3100.87,3114.12,78809.0,"1,317.33","1,313.03","1,317.46","1,308.06",620.03M,0.80%,"25,620.0","25,605.0","25,660.0","25,545.0",,0.22%,,,,,,,,,,
2025,03,31,3086.59,3127.94,3076.72,3123.96,81475.0,"1,306.86","1,317.46","1,317.46","1,304.10",867.81M,-0.80%,"25,565.0","25,538.5","25,592.5","25,536.5",,0.06%,,,,,,,,,,
2025,03,28,3056.31,3086.77,3053.75,3084.2,75990.0,"1,317.46","1,324.42","1,325.34","1,315.72",739.65M,-0.48%,"25,550.0","25,600.0","25,620.0","25,555.0",,-0.04%,,,,,,,,,,
2025,03,27,3019.04,3059.56,3017.6,3056.42,84353.0,"1,323.81","1,326.09","1,328.82","1,323.01",672.32M,-0.17%,"25,560.0","25,580.0","25,629.5","25,562.5",,0.02%,18650.0,,18210.0,,,18520.0,,20030.0,20420.0,
2025,03,26,3019.69,3032.04,3012.45,3018.85,75702.0,"1,326.09","1,331.92","1,338.55","1,323.69",834.63M,-0.44%,"25,555.0","25,615.0","25,635.0","25,567.5",,-0.18%,,,,,,,,,,
2025,03,25,3011.96,3035.95,3007.64,3019.81,71743.0,"1,331.92","1,330.32","1,337.60","1,329.81",1.02B,0.12%,"25,600.0","25,651.5","25,664.0","25,611.0",,-0.08%,,,,,,,,,,
2025,03,24,3023.36,3033.22,3002.46,3011.96,74983.0,"1,330.32","1,322.90","1,330.32","1,316.73",926.62M,0.64%,"25,620.0","25,538.0","25,657.5","25,538.0",,0.14%,,,,,,,,,,
2025,03,21,3044.36,3047.39,2999.55,3022.94,69395.0,"1,321.88","1,323.93","1,325.22","1,320.67",805.38M,-0.15%,"25,585.0","25,560.0","25,605.0","25,545.0",,0.16%,,,,,,,,,,
2025,03,20,3048.35,3057.26,3025.52,3044.47,77931.0,"1,323.93","1,324.63","1,332.41","1,316.11",918.93M,-0.05%,"25,545.0","25,545.0","25,567.5","25,542.5",,0.04%,18380.0,,17890.0,,,18110.0,,19690.0,20080.0,
2025,03,19,3033.98,3051.84,3022.89,3047.16,68372.0,"1,324.63","1,330.97","1,330.97","1,320.85",949.33M,-0.48%,"25,535.0","25,530.0","25,550.0","25,525.0",,0.10%,,,,,,,,,,
2025,03,18,3000.79,3038.26,2999.56,3033.76,76386.0,"1,330.97","1,336.26","1,341.65","1,330.97",903.37M,-0.40%,"25,510.0","25,525.0","25,550.0","25,520.0",,0.00%,,,,,,,,,,
2025,03,17,2983.84,3001.99,2982.22,3001.02,63203.0,"1,336.26","1,330.62","1,336.26","1,329.05",971.32M,0.76%,"25,510.0","25,520.0","25,586.0","25,475.0",,0.04%,,,,,,,,,,
2025,03,14,2989.38,3004.85,2978.45,2986.24,79493.0,"1,326.15","1,326.27","1,333.32","1,324.30",1.02B,-0.01%,"25,500.0","25,520.0","25,532.5","25,465.0",,0.04%,,,,,,,,,,
2025,03,13,2934.46,2989.1,2932.99,2988.8,73352.0,"1,326.27","1,334.41","1,340.91","1,324.87",1.07B,-0.61%,"25,490.0","25,475.0","25,512.5","25,465.0",,0.18%,18360.0,,17890.0,,,18090.0,,19280.0,19640.0,
2025,03,12,2915.81,2940.63,2905.97,2933.31,75738.0,"1,334.41","1,332.54","1,342.91","1,331.75",942.05M,0.14%,"25,445.0","25,485.0","25,515.0","25,450.0",,-0.02%,,,,,,,,,,
2025,03,11,2888.27,2922.03,2880.26,2915.5,69043.0,"1,332.54","1,330.28","1,332.54","1,315.92",933.34M,0.17%,"25,450.0","25,512.5","25,520.0","25,462.0",,-0.29%,,,,,,,,,,
2025,03,10,2912.72,2918.22,2880.28,2889.24,82830.0,"1,330.28","1,326.05","1,335.87","1,326.05",1.02B,0.32%,"25,525.0","25,515.0","25,568.5","25,510.0",,0.18%,,,,,,,,,,
2025,03,07,2911.04,2930.33,2894.8,2911.94,98005.0,"1,326.05","1,318.22","1,327.07","1,318.22",957.52M,0.59%,"25,480.0","25,449.0","25,552.5","25,435.0",,-0.02%,,,,,,,,,,
2025,03,06,2919.67,2926.52,2891.12,2910.74,89678.0,"1,318.22","1,304.71","1,318.22","1,304.71",1.06B,1.04%,"25,485.0","25,450.0","25,516.5","25,430.0",,-0.02%,18670.0,,18330.0,,,18570.0,,19960.0,20400.0,
2025,03,05,2918.13,2930.06,2894.3,2919.13,95328.0,"1,304.71","1,311.91","1,319.52","1,304.71",979.93M,-0.55%,"25,490.0","25,515.0","25,586.0","25,495.0",,-0.20%,,,,,,,,,,
2025,03,04,2892.44,2927.76,2881.99,2917.7,90567.0,"1,311.91","1,309.37","1,313.21","1,298.28",1.06B,0.19%,"25,540.0","25,580.0","25,596.5","25,555.0",,-0.14%,,,,,,,,,,
2025,03,03,2857.88,2895.29,2857.88,2892.99,94797.0,"1,309.37","1,305.36","1,309.77","1,304.30",976.08M,0.31%,"25,575.0","25,554.0","25,617.5","25,548.0",,0.18%,,,,,,,,,,
2025,02,28,2877.11,2885.05,2832.57,2859.06,100955.0,"1,305.36","1,307.80","1,308.77","1,300.66",814.81M,-0.19%,"25,530.0","25,553.5","25,573.0","25,540.0",,0.04%,,,,,,,,,,
2025,02,27,2916.79,2920.76,2867.79,2877.12,93444.0,"1,307.80","1,307.31","1,307.87","1,296.43",892.98M,0.37%,"25,520.0","25,551.5","25,566.0","25,489.5",,-0.06%,19270.0,,18950.0,,,19330.0,,20650.0,21110.0,
2025,02,26,2915.14,2930.08,2890.77,2916.11,81185.0,"1,302.96","1,303.16","1,306.49","1,301.20",758.27M,-0.02%,"25,535.0","25,482.5","25,572.5","25,482.5",,0.06%,,,,,,,,,,
2025,02,25,2952.64,2953.79,2888.27,2914.82,94373.0,"1,303.16","1,306.86","1,309.97","1,298.54",885.78M,-0.11%,"25,520.0","25,470.0","25,537.5","25,466.0",,0.20%,,,,,,,,,,
2025,02,24,2934.65,2956.18,2921.33,2952.62,85776.0,"1,304.56","1,296.75","1,304.56","1,294.69",892.36M,0.60%,"25,468.0","25,485.0","25,535.0","25,468.5",,-0.16%,,,,,,,,,,
2025,02,21,2938.84,2949.59,2916.74,2935.89,84923.0,"1,296.75","1,292.98","1,296.75","1,290.98",740.53M,0.29%,"25,510.0","25,480.0","25,545.0","25,475.0",,0.04%,,,,,,,,,,
2025,02,20,2933.46,2954.91,2924.26,2939.06,83516.0,"1,292.98","1,288.56","1,295.82","1,288.56",770.75M,0.34%,"25,500.0","25,525.0","25,574.5","25,515.0",,-0.06%,19470.0,,19060.0,,,19510.0,,20850.0,21330.0,
2025,02,19,2935.73,2947.05,2918.61,2932.99,84281.0,"1,288.56","1,278.14","1,288.56","1,278.14",814.56M,0.82%,"25,515.0","25,530.0","25,574.5","25,500.0",,0.06%,,,,,,,,,,
2025,02,18,2898.61,2937.05,2891.98,2935.08,72253.0,"1,278.14","1,272.72","1,283.34","1,272.19",706.79M,0.43%,"25,500.0","25,510.0","25,580.0","25,425.0",,0.12%,,,,,,,,,,
2025,02,17,2883.13,2906.4,2877.6,2899.45,69702.0,"1,272.72","1,276.08","1,278.49","1,272.72",852.79M,-0.26%,"25,470.0","25,390.0","25,482.5","25,390.0",,0.39%,,,,,,,,,,
